timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2023-12-01 00:04:00+00:00,AAPL,190.1,190.1,190.1,190.1,452.0,14.0,190.1
2023-12-01 00:05:00+00:00,AAPL,190.07,190.08,190.06,190.06,1426.0,25.0,190.067227
2023-12-01 00:06:00+00:00,AAPL,190.1,190.1,190.1,190.1,441.0,25.0,190.1
2023-12-01 00:08:00+00:00,AAPL,190.08,190.12,190.08,190.12,850.0,18.0,190.108241
2023-12-01 00:09:00+00:00,AAPL,190.12,190.16,190.12,190.16,3046.0,38.0,190.133879
2023-12-01 00:13:00+00:00,AAPL,190.09,190.09,190.09,190.09,201.0,6.0,190.09
2023-12-01 00:17:00+00:00,AAPL,190.14,190.14,190.08,190.08,464.0,14.0,190.096713
2023-12-01 00:19:00+00:00,AAPL,190.13,190.16,190.1,190.1,9291.0,26.0,190.157728
2023-12-01 00:30:00+00:00,AAPL,190.12,190.12,190.12,190.12,395.0,10.0,190.12
2023-12-01 00:33:00+00:00,AAPL,190.16,190.17,190.16,190.17,403.0,15.0,190.16654
2023-12-01 00:34:00+00:00,AAPL,190.12,190.15,190.12,190.15,815.0,17.0,190.132233
2023-12-01 00:41:00+00:00,AAPL,190.12,190.12,190.12,190.12,214.0,6.0,190.12
2023-12-01 00:42:00+00:00,AAPL,190.16,190.24,190.16,190.24,5100.0,48.0,190.180202
2023-12-01 00:43:00+00:00,AAPL,190.2,190.2,190.2,190.2,145.0,11.0,190.2
2023-12-01 00:44:00+00:00,AAPL,190.2,190.2,190.2,190.2,453.0,12.0,190.2
2023-12-01 00:45:00+00:00,AAPL,190.2,190.21,190.2,190.21,413.0,20.0,190.205
2023-12-01 00:46:00+00:00,AAPL,190.2,190.2,190.2,190.2,1931.0,16.0,190.2
2023-12-01 00:47:00+00:00,AAPL,190.2,190.2,190.19,190.19,5303.0,20.0,190.199802
2023-12-01 00:49:00+00:00,AAPL,190.15,190.15,190.15,190.15,5084.0,13.0,190.15
2023-12-01 00:50:00+00:00,AAPL,190.19,190.23,190.19,190.23,2732.0,20.0,190.223756
2023-12-01 00:51:00+00:00,AAPL,190.14,190.19,190.14,190.19,222.0,9.0,190.165
2023-12-01 00:54:00+00:00,AAPL,190.2,190.2,190.19,190.19,2537.0,16.0,190.198198
2023-12-01 00:55:00+00:00,AAPL,190.2,190.2,190.2,190.2,3035.0,40.0,190.2
2023-12-01 00:56:00+00:00,AAPL,190.2,190.21,190.2,190.2,641.0,22.0,190.201667
2023-12-01 00:57:00+00:00,AAPL,190.21,190.21,190.21,190.21,1108.0,22.0,190.21
2023-12-01 00:58:00+00:00,AAPL,190.21,190.21,190.21,190.21,1723.0,7.0,190.21
2023-12-01 00:59:00+00:00,AAPL,190.22,190.3,190.22,190.3,9275.0,84.0,190.264004
2023-12-01 09:00:00+00:00,AAPL,189.98,189.98,189.97,189.97,2679.0,24.0,189.970405
2023-12-01 09:01:00+00:00,AAPL,190.0,190.0,190.0,190.0,249.0,14.0,190.0
2023-12-01 09:08:00+00:00,AAPL,190.0,190.03,190.0,190.03,1591.0,24.0,190.026538
2023-12-01 09:11:00+00:00,AAPL,190.07,190.07,190.07,190.07,102.0,3.0,190.07
2023-12-01 09:12:00+00:00,AAPL,190.07,190.07,190.07,190.07,377.0,8.0,190.07
2023-12-01 09:20:00+00:00,AAPL,190.14,190.17,190.14,190.17,647.0,16.0,190.162851
2023-12-01 09:24:00+00:00,AAPL,190.17,190.17,190.17,190.17,1215.0,17.0,190.17
2023-12-01 09:29:00+00:00,AAPL,190.15,190.15,190.15,190.15,701.0,9.0,190.15
2023-12-01 09:33:00+00:00,AAPL,190.25,190.25,190.25,190.25,283.0,12.0,190.25
2023-12-01 09:35:00+00:00,AAPL,190.25,190.25,190.25,190.25,350.0,7.0,190.25
2023-12-01 09:36:00+00:00,AAPL,190.25,190.28,190.25,190.28,902.0,14.0,190.266783
2023-12-01 09:42:00+00:00,AAPL,190.26,190.26,190.25,190.25,2080.0,9.0,190.254937
2023-12-01 09:52:00+00:00,AAPL,190.11,190.11,190.11,190.11,301.0,5.0,190.11
2023-12-01 09:54:00+00:00,AAPL,190.1,190.1,190.1,190.1,230.0,14.0,190.1
2023-12-01 09:56:00+00:00,AAPL,190.08,190.08,190.08,190.08,279.0,5.0,190.08
2023-12-01 09:59:00+00:00,AAPL,190.08,190.08,190.08,190.08,1615.0,9.0,190.08
2023-12-01 10:10:00+00:00,AAPL,190.08,190.08,190.07,190.07,2038.0,16.0,190.073296
2023-12-01 10:20:00+00:00,AAPL,190.1,190.1,190.07,190.07,1663.0,13.0,190.074758
2023-12-01 10:21:00+00:00,AAPL,190.06,190.06,190.06,190.06,127.0,4.0,190.06
2023-12-01 10:22:00+00:00,AAPL,190.04,190.04,190.04,190.04,710.0,31.0,190.04
2023-12-01 10:27:00+00:00,AAPL,189.92,189.92,189.92,189.92,1207.0,61.0,189.92
2023-12-01 10:28:00+00:00,AAPL,189.9,189.91,189.9,189.91,1699.0,26.0,189.903802
2023-12-01 10:35:00+00:00,AAPL,189.91,189.91,189.91,189.91,203.0,3.0,189.91
2023-12-01 10:37:00+00:00,AAPL,189.91,189.91,189.91,189.91,200.0,6.0,189.91
2023-12-01 10:40:00+00:00,AAPL,189.87,189.87,189.87,189.87,865.0,16.0,189.87
2023-12-01 11:08:00+00:00,AAPL,189.85,189.85,189.85,189.85,575.0,7.0,189.85
2023-12-01 11:18:00+00:00,AAPL,189.92,189.92,189.92,189.92,205.0,4.0,189.92
2023-12-01 11:19:00+00:00,AAPL,189.95,189.95,189.95,189.95,344.0,12.0,189.95
2023-12-01 11:31:00+00:00,AAPL,189.99,189.99,189.99,189.99,685.0,25.0,189.99
2023-12-01 11:35:00+00:00,AAPL,190.06,190.06,190.06,190.06,561.0,14.0,190.06
2023-12-01 11:41:00+00:00,AAPL,189.96,189.96,189.95,189.95,1395.0,31.0,189.951289
2023-12-01 12:00:00+00:00,AAPL,189.95,189.95,189.95,189.95,2102.0,73.0,189.95
2023-12-01 12:06:00+00:00,AAPL,189.95,189.96,189.95,189.96,586.0,17.0,189.955
2023-12-01 12:07:00+00:00,AAPL,189.95,189.95,189.9,189.9,2147.0,29.0,189.932353
2023-12-01 12:09:00+00:00,AAPL,189.89,189.9,189.89,189.9,1556.0,27.0,189.898883
2023-12-01 12:11:00+00:00,AAPL,189.88,189.88,189.86,189.86,1627.0,16.0,189.874161
2023-12-01 12:12:00+00:00,AAPL,189.86,189.86,189.86,189.86,435.0,6.0,189.86
2023-12-01 12:14:00+00:00,AAPL,189.89,189.97,189.89,189.9,4493.0,53.0,189.908523
2023-12-01 12:17:00+00:00,AAPL,189.9,189.9,189.89,189.89,1574.0,13.0,189.895003
2023-12-01 12:18:00+00:00,AAPL,189.89,189.89,189.8,189.8,13875.0,82.0,189.857653
2023-12-01 12:20:00+00:00,AAPL,189.75,189.75,189.65,189.68,6642.0,114.0,189.690528
2023-12-01 12:21:00+00:00,AAPL,189.68,189.68,189.68,189.68,704.0,12.0,189.68
2023-12-01 12:23:00+00:00,AAPL,189.59,189.59,189.59,189.59,1209.0,21.0,189.59
2023-12-01 12:24:00+00:00,AAPL,189.63,189.63,189.63,189.63,748.0,29.0,189.63
2023-12-01 12:27:00+00:00,AAPL,189.7,189.7,189.7,189.7,224.0,13.0,189.7
2023-12-01 12:32:00+00:00,AAPL,189.74,189.74,189.74,189.74,1136.0,27.0,189.74
2023-12-01 12:40:00+00:00,AAPL,189.7,189.7,189.7,189.7,960.0,28.0,189.7
2023-12-01 12:42:00+00:00,AAPL,189.66,189.66,189.66,189.66,597.0,10.0,189.66
2023-12-01 12:45:00+00:00,AAPL,189.66,189.66,189.65,189.65,2141.0,19.0,189.65346
2023-12-01 12:46:00+00:00,AAPL,189.62,189.62,189.62,189.62,554.0,9.0,189.62
2023-12-01 12:48:00+00:00,AAPL,189.6,189.6,189.6,189.6,441.0,15.0,189.6
2023-12-01 12:49:00+00:00,AAPL,189.6,189.6,189.55,189.55,3810.0,23.0,189.586522
2023-12-01 12:51:00+00:00,AAPL,189.56,189.63,189.56,189.63,2964.0,35.0,189.613214
2023-12-01 12:52:00+00:00,AAPL,189.6,189.6,189.6,189.6,632.0,12.0,189.6
2023-12-01 12:54:00+00:00,AAPL,189.6,189.6,189.6,189.6,365.0,13.0,189.6
2023-12-01 12:58:00+00:00,AAPL,189.58,189.61,189.58,189.61,1245.0,17.0,189.583
2023-12-01 13:00:00+00:00,AAPL,189.75,189.95,189.54,189.55,6305.0,192.0,189.723995
2023-12-01 13:01:00+00:00,AAPL,189.62,190.04,189.62,190.04,2375.0,453.0,189.944545
2023-12-01 13:02:00+00:00,AAPL,190.05,190.12,189.95,190.05,2287.0,209.0,190.024304
2023-12-01 13:03:00+00:00,AAPL,190.0,190.15,189.68,190.15,6517.0,350.0,189.990852
2023-12-01 13:05:00+00:00,AAPL,189.75,189.75,189.75,189.75,127.0,13.0,189.75
2023-12-01 13:06:00+00:00,AAPL,189.75,189.75,189.75,189.75,338.0,21.0,189.75
2023-12-01 13:07:00+00:00,AAPL,189.7,189.8,189.7,189.79,6037.0,104.0,189.784246
