timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2023-12-01 00:02:00+00:00,NVDA,466.01,466.01,466.0,466.0,2412.0,77.0,466.003128
2023-12-01 00:03:00+00:00,NVDA,466.01,466.01,465.9,465.9,2647.0,61.0,465.947927
2023-12-01 00:04:00+00:00,NVDA,465.9,465.9,465.9,465.9,1395.0,28.0,465.9
2023-12-01 00:05:00+00:00,NVDA,466.0,466.0,466.0,466.0,981.0,17.0,466.0
2023-12-01 00:06:00+00:00,NVDA,466.0,466.0,465.93,465.96,3255.0,24.0,465.975408
2023-12-01 00:07:00+00:00,NVDA,465.91,465.97,465.91,465.97,734.0,49.0,465.94
2023-12-01 00:08:00+00:00,NVDA,465.9,465.9,465.9,465.9,550.0,34.0,465.9
2023-12-01 00:09:00+00:00,NVDA,465.94,466.0,465.94,466.0,839.0,17.0,465.985
2023-12-01 00:10:00+00:00,NVDA,466.0,466.0,466.0,466.0,692.0,21.0,466.0
2023-12-01 00:14:00+00:00,NVDA,465.9,466.0,465.9,466.0,650.0,23.0,465.945455
2023-12-01 00:15:00+00:00,NVDA,465.9,465.9,465.84,465.8899,1391.0,30.0,465.875188
2023-12-01 00:16:00+00:00,NVDA,465.84,465.84,465.8,465.8,2803.0,77.0,465.807166
2023-12-01 00:17:00+00:00,NVDA,465.7,465.72,465.7,465.72,2242.0,41.0,465.718841
2023-12-01 00:19:00+00:00,NVDA,465.83,465.91,465.83,465.91,811.0,28.0,465.864707
2023-12-01 00:21:00+00:00,NVDA,465.9,466.0,465.9,466.0,668.0,17.0,465.981752
2023-12-01 00:24:00+00:00,NVDA,465.99,466.0,465.99,466.0,1288.0,28.0,465.998096
2023-12-01 00:25:00+00:00,NVDA,466.0,466.0,466.0,466.0,551.0,14.0,466.0
2023-12-01 00:26:00+00:00,NVDA,465.99,466.0,465.99,466.0,387.0,18.0,465.996
2023-12-01 00:28:00+00:00,NVDA,465.9999,465.9999,465.9999,465.9999,560.0,12.0,465.9999
2023-12-01 00:30:00+00:00,NVDA,465.961,466.0,465.961,466.0,1563.0,25.0,465.988323
2023-12-01 00:31:00+00:00,NVDA,465.95,465.95,465.95,465.95,1551.0,33.0,465.95
2023-12-01 00:33:00+00:00,NVDA,465.92,465.92,465.92,465.92,628.0,35.0,465.92
2023-12-01 00:36:00+00:00,NVDA,465.9799,465.9799,465.88,465.88,1029.0,33.0,465.951357
2023-12-01 00:37:00+00:00,NVDA,465.95,465.95,465.95,465.95,409.0,18.0,465.95
2023-12-01 00:38:00+00:00,NVDA,465.97,466.0,465.97,466.0,1474.0,28.0,465.985015
2023-12-01 00:39:00+00:00,NVDA,465.97,465.98,465.97,465.98,1645.0,25.0,465.972963
2023-12-01 00:40:00+00:00,NVDA,465.98,465.98,465.98,465.98,534.0,32.0,465.98
2023-12-01 00:43:00+00:00,NVDA,466.0,466.0,466.0,466.0,1374.0,38.0,466.0
2023-12-01 00:44:00+00:00,NVDA,466.0,466.0,465.98,465.98,2548.0,26.0,465.997502
2023-12-01 00:45:00+00:00,NVDA,466.0,466.0,465.99,465.99,1502.0,26.0,465.997407
2023-12-01 00:46:00+00:00,NVDA,465.99,465.99,465.99,465.99,690.0,30.0,465.99
2023-12-01 00:47:00+00:00,NVDA,465.95,465.97,465.95,465.97,376.0,27.0,465.96
2023-12-01 00:48:00+00:00,NVDA,465.97,465.98,465.91,465.91,3218.0,70.0,465.9585
2023-12-01 00:49:00+00:00,NVDA,465.86,465.9,465.86,465.9,841.0,37.0,465.873333
2023-12-01 00:50:00+00:00,NVDA,465.9,465.9,465.85,465.9,1161.0,27.0,465.892175
2023-12-01 00:51:00+00:00,NVDA,465.9,465.99,465.88,465.99,1442.0,35.0,465.918881
2023-12-01 00:52:00+00:00,NVDA,465.9,465.9,465.9,465.9,406.0,25.0,465.9
2023-12-01 00:53:00+00:00,NVDA,465.9,465.9005,465.9,465.9,1459.0,27.0,465.900195
2023-12-01 00:54:00+00:00,NVDA,465.9,465.9,465.85,465.86,2998.0,37.0,465.888057
2023-12-01 00:55:00+00:00,NVDA,465.84,465.85,465.75,465.85,2241.0,79.0,465.826267
2023-12-01 00:56:00+00:00,NVDA,465.85,465.85,465.85,465.85,784.0,37.0,465.85
2023-12-01 00:57:00+00:00,NVDA,465.9,465.9,465.76,465.8,2727.0,55.0,465.785099
2023-12-01 00:58:00+00:00,NVDA,465.8,465.87,465.78,465.84,1837.0,50.0,465.83422
2023-12-01 00:59:00+00:00,NVDA,466.0,466.0,465.96,465.96,3340.0,73.0,465.979624
2023-12-01 09:00:00+00:00,NVDA,467.64,468.5,467.64,468.0,2229.0,97.0,468.006652
2023-12-01 09:01:00+00:00,NVDA,468.0,468.5,468.0,468.49,1026.0,40.0,468.379381
2023-12-01 09:03:00+00:00,NVDA,468.06,468.06,468.06,468.06,598.0,42.0,468.06
2023-12-01 09:04:00+00:00,NVDA,468.25,468.33,468.25,468.33,971.0,18.0,468.291131
2023-12-01 09:05:00+00:00,NVDA,468.42,468.45,468.42,468.45,1095.0,53.0,468.435
2023-12-01 09:07:00+00:00,NVDA,468.5,468.5,468.5,468.5,966.0,48.0,468.5
2023-12-01 09:08:00+00:00,NVDA,469.02,469.3,469.02,469.3,726.0,32.0,469.14963
2023-12-01 09:09:00+00:00,NVDA,469.28,469.5,469.28,469.5,1323.0,33.0,469.407619
2023-12-01 09:10:00+00:00,NVDA,469.69,469.7,469.69,469.7,664.0,31.0,469.694
2023-12-01 09:11:00+00:00,NVDA,469.53,469.57,469.45,469.5,3294.0,64.0,469.518937
2023-12-01 09:12:00+00:00,NVDA,469.5,469.56,469.5,469.5,1532.0,17.0,469.509977
2023-12-01 09:13:00+00:00,NVDA,469.5,469.5,469.5,469.5,404.0,10.0,469.5
2023-12-01 09:14:00+00:00,NVDA,469.55,469.56,469.5,469.5,1867.0,44.0,469.552785
2023-12-01 09:15:00+00:00,NVDA,469.63,469.7,469.63,469.7,2780.0,35.0,469.671205
2023-12-01 09:19:00+00:00,NVDA,469.75,469.75,469.75,469.75,226.0,10.0,469.75
2023-12-01 09:20:00+00:00,NVDA,469.79,469.89,469.79,469.89,1075.0,9.0,469.800152
2023-12-01 09:21:00+00:00,NVDA,469.76,469.76,469.73,469.73,1122.0,40.0,469.745
2023-12-01 09:23:00+00:00,NVDA,469.87,469.87,469.87,469.87,835.0,46.0,469.87
2023-12-01 09:26:00+00:00,NVDA,469.52,469.52,469.5,469.5,1011.0,31.0,469.506678
2023-12-01 09:29:00+00:00,NVDA,469.5,469.5,469.5,469.5,351.0,10.0,469.5
2023-12-01 09:30:00+00:00,NVDA,469.6,469.6,469.5,469.5,307.0,10.0,469.55
2023-12-01 09:31:00+00:00,NVDA,469.52,469.52,469.52,469.52,560.0,12.0,469.52
2023-12-01 09:41:00+00:00,NVDA,469.5,469.5,469.5,469.5,536.0,20.0,469.5
2023-12-01 09:46:00+00:00,NVDA,469.3,469.3,469.2,469.2,1324.0,30.0,469.255654
2023-12-01 09:48:00+00:00,NVDA,469.07,469.35,469.07,469.35,423.0,15.0,469.225556
2023-12-01 09:58:00+00:00,NVDA,469.02,469.02,469.02,469.02,1135.0,67.0,469.02
2023-12-01 10:00:00+00:00,NVDA,468.91,468.91,468.9,468.91,948.0,25.0,468.9075
2023-12-01 10:01:00+00:00,NVDA,469.02,469.02,469.02,469.02,643.0,25.0,469.02
2023-12-01 10:04:00+00:00,NVDA,469.0,469.0,468.9,468.9,1663.0,143.0,468.939938
2023-12-01 10:15:00+00:00,NVDA,469.18,469.18,469.18,469.18,145.0,5.0,469.18
2023-12-01 10:17:00+00:00,NVDA,469.1,469.1,469.1,469.1,222.0,9.0,469.1
2023-12-01 10:23:00+00:00,NVDA,469.08,469.08,469.08,469.08,441.0,19.0,469.08
2023-12-01 10:24:00+00:00,NVDA,469.03,469.03,469.03,469.03,246.0,10.0,469.03
2023-12-01 10:28:00+00:00,NVDA,468.77,468.77,468.5,468.5,2046.0,101.0,468.598639
2023-12-01 10:36:00+00:00,NVDA,468.77,468.77,468.77,468.77,471.0,26.0,468.77
2023-12-01 10:45:00+00:00,NVDA,468.94,469.04,468.89,469.04,686.0,26.0,468.956667
2023-12-01 10:50:00+00:00,NVDA,469.26,469.26,469.24,469.24,993.0,37.0,469.250431
2023-12-01 10:53:00+00:00,NVDA,469.35,469.35,469.35,469.35,231.0,6.0,469.35
2023-12-01 10:54:00+00:00,NVDA,469.24,469.24,469.24,469.24,351.0,12.0,469.24
2023-12-01 10:55:00+00:00,NVDA,469.24,469.24,469.24,469.24,332.0,11.0,469.24
2023-12-01 11:00:00+00:00,NVDA,468.92,468.92,468.92,468.92,982.0,48.0,468.92
2023-12-01 11:03:00+00:00,NVDA,469.21,469.21,469.21,469.21,434.0,17.0,469.21
2023-12-01 11:04:00+00:00,NVDA,469.0,469.0,469.0,469.0,313.0,9.0,469.0
2023-12-01 11:05:00+00:00,NVDA,469.26,469.26,469.26,469.26,645.0,14.0,469.26
2023-12-01 11:08:00+00:00,NVDA,469.1,469.1,469.1,469.1,228.0,10.0,469.1
2023-12-01 11:09:00+00:00,NVDA,469.26,469.26,469.26,469.26,160.0,9.0,469.26
2023-12-01 11:11:00+00:00,NVDA,469.33,469.59,469.33,469.5,1180.0,45.0,469.473333
2023-12-01 11:17:00+00:00,NVDA,469.62,469.62,469.62,469.62,918.0,31.0,469.62
2023-12-01 11:21:00+00:00,NVDA,469.6,469.76,469.6,469.76,3250.0,67.0,469.639334
2023-12-01 11:33:00+00:00,NVDA,469.15,469.15,469.15,469.15,624.0,19.0,469.15
2023-12-01 11:36:00+00:00,NVDA,469.15,469.15,469.15,469.15,930.0,21.0,469.15
2023-12-01 11:38:00+00:00,NVDA,469.15,469.16,469.1,469.1,3172.0,50.0,469.122951
2023-12-01 11:41:00+00:00,NVDA,469.1,469.1,469.0,469.0,1114.0,55.0,469.055556
2023-12-01 11:42:00+00:00,NVDA,469.15,469.15,469.15,469.15,324.0,10.0,469.15
2023-12-01 11:48:00+00:00,NVDA,469.15,469.15,469.15,469.15,248.0,12.0,469.15
2023-12-01 11:50:00+00:00,NVDA,469.15,469.15,469.15,469.15,122.0,4.0,469.15
2023-12-01 11:53:00+00:00,NVDA,469.37,469.5,469.37,469.5,1539.0,36.0,469.461933
2023-12-01 11:54:00+00:00,NVDA,469.5,469.5,469.5,469.5,545.0,20.0,469.5
2023-12-01 11:56:00+00:00,NVDA,469.51,469.51,469.0,469.0,6383.0,130.0,469.252
2023-12-01 11:57:00+00:00,NVDA,468.99,468.99,468.99,468.99,800.0,20.0,468.99
2023-12-01 12:00:00+00:00,NVDA,468.82,469.0,468.21,468.21,5253.0,247.0,468.729655
2023-12-01 12:01:00+00:00,NVDA,468.15,468.15,467.71,467.71,4932.0,183.0,467.966965
2023-12-01 12:02:00+00:00,NVDA,467.75,467.75,467.75,467.75,1344.0,65.0,467.75
2023-12-01 12:03:00+00:00,NVDA,467.5,467.5,467.5,467.5,1749.0,70.0,467.5
2023-12-01 12:05:00+00:00,NVDA,467.53,468.0,467.53,468.0,3607.0,80.0,467.913188
2023-12-01 12:07:00+00:00,NVDA,467.92,467.92,467.0,467.22,4403.0,186.0,467.376667
2023-12-01 12:08:00+00:00,NVDA,467.12,467.12,466.5,466.5,3968.0,102.0,466.999423
2023-12-01 12:09:00+00:00,NVDA,466.5,466.52,466.5,466.5,1614.0,52.0,466.502649
2023-12-01 12:10:00+00:00,NVDA,466.66,466.7,466.5,466.7,3038.0,102.0,466.60684
2023-12-01 12:11:00+00:00,NVDA,466.5,466.55,466.5,466.55,934.0,24.0,466.511111
2023-12-01 12:12:00+00:00,NVDA,466.57,466.57,466.55,466.55,807.0,21.0,466.557407
2023-12-01 12:13:00+00:00,NVDA,466.36,466.5,466.36,466.5,1083.0,41.0,466.470526
2023-12-01 12:14:00+00:00,NVDA,466.6,466.8,466.6,466.8,978.0,33.0,466.706
2023-12-01 12:15:00+00:00,NVDA,466.74,466.74,466.74,466.74,1187.0,42.0,466.74
2023-12-01 12:17:00+00:00,NVDA,466.75,466.75,466.58,466.58,1630.0,31.0,466.646465
2023-12-01 12:18:00+00:00,NVDA,466.42,466.42,465.1,465.12,11269.0,323.0,465.897935
2023-12-01 12:19:00+00:00,NVDA,465.71,465.71,465.7,465.7,1041.0,45.0,465.7075
2023-12-01 12:20:00+00:00,NVDA,465.8,465.8,465.5,465.66,2539.0,45.0,465.654068
2023-12-01 12:21:00+00:00,NVDA,465.5,465.5,464.76,464.76,12217.0,398.0,465.057179
2023-12-01 12:22:00+00:00,NVDA,464.94,465.29,464.94,465.29,5146.0,122.0,464.996881
2023-12-01 12:23:00+00:00,NVDA,465.0,465.07,465.0,465.07,1398.0,45.0,465.011667
2023-12-01 12:24:00+00:00,NVDA,465.1,465.3,465.1,465.27,1699.0,46.0,465.234907
2023-12-01 12:25:00+00:00,NVDA,465.5,465.5,465.5,465.5,597.0,21.0,465.5
2023-12-01 12:26:00+00:00,NVDA,465.69,465.69,465.69,465.69,919.0,39.0,465.69
2023-12-01 12:27:00+00:00,NVDA,465.77,465.8,465.74,465.8,2517.0,49.0,465.772057
2023-12-01 12:28:00+00:00,NVDA,465.96,465.96,465.84,465.84,562.0,25.0,465.9
2023-12-01 12:29:00+00:00,NVDA,465.99,466.0,465.99,466.0,844.0,36.0,465.993333
2023-12-01 12:30:00+00:00,NVDA,466.0,466.0,465.91,465.91,1437.0,58.0,465.957256
2023-12-01 12:31:00+00:00,NVDA,465.8,465.8,465.75,465.75,1742.0,41.0,465.795192
2023-12-01 12:33:00+00:00,NVDA,465.5,465.5,465.5,465.5,1145.0,53.0,465.5
2023-12-01 12:34:00+00:00,NVDA,465.12,465.21,465.12,465.13,2444.0,110.0,465.139615
2023-12-01 12:35:00+00:00,NVDA,465.1,465.1,464.8,464.8,6841.0,204.0,464.910827
2023-12-01 12:36:00+00:00,NVDA,464.8,465.12,464.8,465.12,1823.0,73.0,464.947791
2023-12-01 12:38:00+00:00,NVDA,465.2,465.2,465.2,465.2,1439.0,62.0,465.2
2023-12-01 12:39:00+00:00,NVDA,465.26,465.32,465.26,465.32,769.0,32.0,465.285116
2023-12-01 12:41:00+00:00,NVDA,465.5,465.5,465.48,465.48,951.0,26.0,465.488457
2023-12-01 12:43:00+00:00,NVDA,465.4,465.4,465.4,465.4,631.0,32.0,465.4
2023-12-01 12:44:00+00:00,NVDA,465.36,465.36,465.3,465.3,1207.0,43.0,465.312658
2023-12-01 12:45:00+00:00,NVDA,465.2,465.2,464.95,464.95,4167.0,153.0,465.116853
2023-12-01 12:46:00+00:00,NVDA,465.0,465.0,464.75,464.75,1687.0,74.0,464.944072
2023-12-01 12:48:00+00:00,NVDA,464.95,464.98,464.95,464.98,662.0,32.0,464.965
2023-12-01 12:49:00+00:00,NVDA,464.96,464.96,464.96,464.96,625.0,37.0,464.96
2023-12-01 12:50:00+00:00,NVDA,464.73,464.74,464.6,464.69,4155.0,139.0,464.686633
2023-12-01 12:51:00+00:00,NVDA,464.8,465.0,464.8,465.0,1727.0,70.0,464.908518
2023-12-01 12:53:00+00:00,NVDA,465.0,465.0,465.0,465.0,1460.0,42.0,465.0
