timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2023-12-01 00:17:00+00:00,MSFT,378.9,378.9,378.9,378.9,311.0,9.0,378.9
2023-12-01 00:24:00+00:00,MSFT,378.91,378.91,378.91,378.91,154.0,6.0,378.91
2023-12-01 00:45:00+00:00,MSFT,378.84,378.84,378.84,378.84,207.0,5.0,378.84
2023-12-01 00:48:00+00:00,MSFT,378.86,378.86,378.8,378.8,2458.0,28.0,378.835778
2023-12-01 00:55:00+00:00,MSFT,378.83,378.83,378.75,378.75,611.0,11.0,378.768933
2023-12-01 00:57:00+00:00,MSFT,378.78,378.78,378.78,378.78,545.0,17.0,378.78
2023-12-01 00:58:00+00:00,MSFT,378.75,378.75,378.75,378.75,378.0,9.0,378.75
2023-12-01 00:59:00+00:00,MSFT,378.85,378.85,378.75,378.75,865.0,15.0,378.817159
2023-12-01 09:00:00+00:00,MSFT,378.68,378.8,378.68,378.8,650.0,29.0,378.744286
2023-12-01 09:03:00+00:00,MSFT,378.76,378.8,378.76,378.8,999.0,22.0,378.776
2023-12-01 09:05:00+00:00,MSFT,378.48,378.48,378.48,378.48,142.0,6.0,378.48
2023-12-01 09:11:00+00:00,MSFT,378.95,378.95,378.91,378.91,1280.0,21.0,378.914651
2023-12-01 09:12:00+00:00,MSFT,378.99,378.99,378.91,378.91,699.0,17.0,378.941368
2023-12-01 09:13:00+00:00,MSFT,378.9,378.9,378.9,378.9,508.0,5.0,378.9
2023-12-01 09:17:00+00:00,MSFT,378.85,378.9,378.85,378.9,246.0,5.0,378.875
2023-12-01 09:21:00+00:00,MSFT,378.99,379.13,378.99,379.13,2678.0,45.0,379.027368
2023-12-01 09:23:00+00:00,MSFT,379.3,379.3,379.3,379.3,913.0,24.0,379.3
2023-12-01 09:26:00+00:00,MSFT,379.19,379.26,379.19,379.26,560.0,13.0,379.213947
2023-12-01 09:27:00+00:00,MSFT,379.25,379.25,379.25,379.25,349.0,7.0,379.25
2023-12-01 09:28:00+00:00,MSFT,379.32,379.34,379.32,379.34,770.0,15.0,379.33
2023-12-01 09:33:00+00:00,MSFT,379.4,379.41,379.4,379.41,570.0,9.0,379.402381
2023-12-01 09:39:00+00:00,MSFT,379.43,379.43,379.43,379.43,106.0,3.0,379.43
2023-12-01 09:47:00+00:00,MSFT,379.05,379.22,378.61,378.61,5921.0,102.0,378.877832
2023-12-01 09:50:00+00:00,MSFT,378.93,378.93,378.93,378.93,1308.0,25.0,378.93
2023-12-01 09:55:00+00:00,MSFT,379.0,379.0,379.0,379.0,456.0,7.0,379.0
2023-12-01 09:58:00+00:00,MSFT,379.0,379.0,379.0,379.0,994.0,16.0,379.0
2023-12-01 10:06:00+00:00,MSFT,379.02,379.2,379.02,379.2,2400.0,48.0,379.180769
2023-12-01 10:23:00+00:00,MSFT,379.2,379.2,379.2,379.2,268.0,7.0,379.2
2023-12-01 10:28:00+00:00,MSFT,379.2,379.2,379.16,379.2,864.0,19.0,379.19
2023-12-01 10:38:00+00:00,MSFT,378.84,378.84,378.84,378.84,301.0,11.0,378.84
2023-12-01 10:40:00+00:00,MSFT,378.84,378.84,378.84,378.84,169.0,6.0,378.84
2023-12-01 11:00:00+00:00,MSFT,378.53,378.53,378.53,378.53,222.0,7.0,378.53
2023-12-01 11:05:00+00:00,MSFT,378.57,378.57,378.52,378.53,1421.0,28.0,378.533606
2023-12-01 11:30:00+00:00,MSFT,378.77,378.77,378.77,378.77,209.0,9.0,378.77
2023-12-01 11:31:00+00:00,MSFT,378.85,378.85,378.85,378.85,574.0,11.0,378.85
2023-12-01 11:41:00+00:00,MSFT,378.64,378.64,378.53,378.53,409.0,15.0,378.602119
2023-12-01 11:50:00+00:00,MSFT,378.5,378.5,378.5,378.5,200.0,5.0,378.5
2023-12-01 12:01:00+00:00,MSFT,378.41,378.41,378.41,378.41,529.0,27.0,378.41
2023-12-01 12:05:00+00:00,MSFT,378.2,378.2,378.2,378.2,283.0,9.0,378.2
2023-12-01 12:10:00+00:00,MSFT,378.05,378.05,378.05,378.05,337.0,13.0,378.05
2023-12-01 12:11:00+00:00,MSFT,378.01,378.01,378.0,378.0,2098.0,90.0,378.003279
2023-12-01 12:18:00+00:00,MSFT,377.81,377.81,377.81,377.81,448.0,15.0,377.81
2023-12-01 12:19:00+00:00,MSFT,377.81,377.81,377.81,377.81,209.0,8.0,377.81
2023-12-01 12:20:00+00:00,MSFT,377.8,377.85,377.79,377.85,1290.0,42.0,377.833077
2023-12-01 12:26:00+00:00,MSFT,378.2,378.2,378.2,378.2,1004.0,28.0,378.2
2023-12-01 12:29:00+00:00,MSFT,378.13,378.2,378.13,378.2,2558.0,18.0,378.191703
2023-12-01 12:35:00+00:00,MSFT,378.3,378.3,378.3,378.3,543.0,15.0,378.3
2023-12-01 12:40:00+00:00,MSFT,378.51,378.51,378.51,378.51,3857.0,60.0,378.51
2023-12-01 12:44:00+00:00,MSFT,378.5,378.5,378.5,378.5,1425.0,12.0,378.5
2023-12-01 12:45:00+00:00,MSFT,378.39,378.45,378.39,378.45,1944.0,50.0,378.43
2023-12-01 12:46:00+00:00,MSFT,378.45,378.45,378.45,378.45,2426.0,26.0,378.45
2023-12-01 12:47:00+00:00,MSFT,378.45,378.45,378.45,378.45,2632.0,44.0,378.45
2023-12-01 12:48:00+00:00,MSFT,378.45,378.45,378.45,378.45,2821.0,93.0,378.45
2023-12-01 12:49:00+00:00,MSFT,378.37,378.37,378.35,378.35,807.0,17.0,378.354386
2023-12-01 12:50:00+00:00,MSFT,378.35,378.35,378.3,378.3,1728.0,26.0,378.343819
2023-12-01 12:51:00+00:00,MSFT,378.3,378.35,378.3,378.35,1098.0,27.0,378.340706
2023-12-01 12:54:00+00:00,MSFT,378.2,378.25,378.2,378.25,1802.0,38.0,378.205498
2023-12-01 12:55:00+00:00,MSFT,378.22,378.23,378.2,378.2,606.0,13.0,378.217179
2023-12-01 12:56:00+00:00,MSFT,378.18,378.18,378.18,378.18,706.0,23.0,378.18
2023-12-01 12:58:00+00:00,MSFT,378.2,378.2,378.2,378.2,246.0,14.0,378.2
2023-12-01 13:00:00+00:00,MSFT,378.5217,378.5217,377.8,378.2,6865.0,98.0,378.022811
2023-12-01 13:01:00+00:00,MSFT,378.56,378.56,378.229,378.25,1576.0,84.0,378.419538
2023-12-01 13:03:00+00:00,MSFT,378.3,378.4,378.06,378.06,3690.0,250.0,378.288292
2023-12-01 13:04:00+00:00,MSFT,378.55,378.55,378.55,378.55,498.0,21.0,378.55
2023-12-01 13:07:00+00:00,MSFT,378.4,378.4001,378.4,378.4001,1046.0,13.0,378.400027
2023-12-01 13:12:00+00:00,MSFT,378.52,378.52,378.5,378.5,762.0,21.0,378.506667
2023-12-01 13:13:00+00:00,MSFT,378.44,378.44,378.44,378.44,567.0,19.0,378.44
2023-12-01 13:14:00+00:00,MSFT,378.44,378.44,378.44,378.44,343.0,11.0,378.44
2023-12-01 13:16:00+00:00,MSFT,378.44,378.44,378.44,378.44,350.0,17.0,378.44
2023-12-01 13:17:00+00:00,MSFT,378.47,378.5,378.47,378.5,711.0,29.0,378.493072
2023-12-01 13:18:00+00:00,MSFT,378.55,378.55,378.55,378.55,142.0,5.0,378.55
2023-12-01 13:20:00+00:00,MSFT,378.6,378.6,378.6,378.6,306.0,14.0,378.6
2023-12-01 13:22:00+00:00,MSFT,378.69,378.69,378.69,378.69,589.0,25.0,378.69
2023-12-01 13:25:00+00:00,MSFT,378.68,378.68,378.68,378.68,464.0,16.0,378.68
2023-12-01 13:26:00+00:00,MSFT,378.67,378.67,378.6022,378.6022,363.0,9.0,378.628078
2023-12-01 13:27:00+00:00,MSFT,378.69,378.69,378.67,378.67,1443.0,28.0,378.688071
2023-12-01 13:29:00+00:00,MSFT,378.6799,378.6799,378.6799,378.6799,215.0,10.0,378.6799
2023-12-01 13:31:00+00:00,MSFT,378.56,378.56,378.55,378.55,1353.0,38.0,378.554381
2023-12-01 13:34:00+00:00,MSFT,378.4,378.4,378.4,378.4,230.0,11.0,378.4
2023-12-01 13:37:00+00:00,MSFT,378.47,378.47,378.47,378.47,144.0,9.0,378.47
2023-12-01 13:38:00+00:00,MSFT,378.52,378.52,378.52,378.52,801.0,6.0,378.52
2023-12-01 13:39:00+00:00,MSFT,378.5,378.52,378.4,378.4,1446.0,29.0,378.496892
2023-12-01 13:42:00+00:00,MSFT,378.4,378.4,378.4,378.4,1376.0,10.0,378.4
2023-12-01 13:44:00+00:00,MSFT,378.39,378.4,378.38,378.39,3648.0,65.0,378.389569
2023-12-01 13:46:00+00:00,MSFT,378.35,378.35,378.35,378.35,192.0,10.0,378.35
2023-12-01 13:47:00+00:00,MSFT,378.27,378.27,378.26,378.26,1059.0,49.0,378.267406
2023-12-01 13:48:00+00:00,MSFT,378.25,378.25,378.25,378.25,256.0,16.0,378.25
2023-12-01 13:49:00+00:00,MSFT,378.12,378.25,378.12,378.25,3918.0,101.0,378.198405
